000000 0000 NOP
0****************************************************
000001 0001 NOP
000002 0002 NOP
000003 0003 JMP    $18D4
039538 143B MOV    M,A
039539 143C INX    D
039540 143D LXI    B,#$0020
039541 1440 DAD    B
039542 1441 POP    B
039543 1442 DCR    B --- B: 00
039544 1443 JNZ    $1439
039545 1439 PUSH   B
039546 143A LDAX   D
039547 143B MOV    M,A
039548 143C INX    D
039549 143D LXI    B,#$0020
039550 1440 DAD    B
039551 1441 POP    B
039552 1442 DCR    B --- B: 00
039553 1443 JNZ    $1439
039554 1439 PUSH   B
039555 143A LDAX   D
039556 143B MOV    M,A
039557 143C INX    D
039558 143D LXI    B,#$0020
039559 1440 DAD    B
039560 1441 POP    B
039561 1442 DCR    B --- B: 00
039562 1443 JNZ    $1439
039563 1439 PUSH   B
039564 143A LDAX   D
039565 143B MOV    M,A
039566 143C INX    D
039567 143D LXI    B,#$0020
039568 1440 DAD    B
039569 1441 POP    B
039570 1442 DCR    B --- B: 1F
039571 1443 JNZ    $1439
039572 1439 PUSH   B
039573 143A LDAX   D
039574 143B MOV    M,A
039575 143C INX    D
039576 143D LXI    B,#$0020
039577 1440 DAD    B
039578 1441 POP    B
039579 1442 DCR    B --- B: 00
039580 1443 JNZ    $1439
039581 1439 PUSH   B
039582 143A LDAX   D
039583 143B MOV    M,A
039584 143C INX    D
039585 143D LXI    B,#$0020
039586 1440 DAD    B
039587 1441 POP    B
039588 1442 DCR    B --- B: 00
039589 1443 JNZ    $1439
039590 1439 PUSH   B
039591 143A LDAX   D
039592 143B MOV    M,A
039593 143C INX    D
039594 143D LXI    B,#$0020
039595 1440 DAD    B
039596 1441 POP    B
039597 1442 DCR    B --- B: 00
039598 1443 JNZ    $1439
039599 1439 PUSH   B
039600 143A LDAX   D
039601 143B MOV    M,A
039602 143C INX    D
039603 143D LXI    B,#$0020
039604 1440 DAD    B
039605 1441 POP    B
039606 1442 DCR    B --- B: 00
039607 1443 JNZ    $1439
039608 1439 PUSH   B
039609 143A LDAX   D
039610 143B MOV    M,A
039611 143C INX    D
039612 143D LXI    B,#$0020
039613 1440 DAD    B
039614 1441 POP    B
039615 1442 DCR    B --- B: 00
039616 1443 JNZ    $1439
039617 1439 PUSH   B
039618 143A LDAX   D
039619 143B MOV    M,A
039620 143C INX    D
039621 143D LXI    B,#$0020
039622 1440 DAD    B
039623 1441 POP    B
039624 1442 DCR    B --- B: 00
039625 1443 JNZ    $1439
039626 1439 PUSH   B
039627 143A LDAX   D
039628 143B MOV    M,A
039629 143C INX    D
039630 143D LXI    B,#$0020
039631 1440 DAD    B
039632 1441 POP    B
039633 1442 DCR    B --- B: 00
039634 1443 JNZ    $1439
039635 1439 PUSH   B
039636 143A LDAX   D
039637 143B MOV    M,A
039638 143C INX    D
039639 143D LXI    B,#$0020
039640 1440 DAD    B
039641 1441 POP    B
039642 1442 DCR    B --- B: FF
039643 1443 JNZ    $1439
039644 1439 PUSH   B
039645 143A LDAX   D
039646 143B MOV    M,A
039647 143C INX    D
039648 143D LXI    B,#$0020
039649 1440 DAD    B
039650 1441 POP    B
039651 1442 DCR    B --- B: 00
039652 1443 JNZ    $1439
039653 1439 PUSH   B
039654 143A LDAX   D
039655 143B MOV    M,A
039656 143C INX    D
039657 143D LXI    B,#$0020
039658 1440 DAD    B
039659 1441 POP    B
039660 1442 DCR    B --- B: 00
039661 1443 JNZ    $1439
039662 1439 PUSH   B
039663 143A LDAX   D
039664 143B MOV    M,A
039665 143C INX    D
039666 143D LXI    B,#$0020
039667 1440 DAD    B
039668 1441 POP    B
039669 1442 DCR    B --- B: 00
039670 1443 JNZ    $1439
039671 1439 PUSH   B
039672 143A LDAX   D
039673 143B MOV    M,A
039674 143C INX    D
039675 143D LXI    B,#$0020
039676 1440 DAD    B
039677 1441 POP    B
039678 1442 DCR    B --- B: 00
039679 1443 JNZ    $1439
039680 1439 PUSH   B
039681 143A LDAX   D
039682 143B MOV    M,A
039683 143C INX    D
039684 143D LXI    B,#$0020
039685 1440 DAD    B
039686 1441 POP    B
039687 1442 DCR    B --- B: 00
039688 1443 JNZ    $1439
039689 1439 PUSH   B
039690 143A LDAX   D
039691 143B MOV    M,A
039692 143C INX    D
039693 143D LXI    B,#$0020
039694 1440 DAD    B
039695 1441 POP    B
039696 1442 DCR    B --- B: 00
039697 1443 JNZ    $1439
039698 1439 PUSH   B
039699 143A LDAX   D
039700 143B MOV    M,A
039701 143C INX    D
039702 143D LXI    B,#$0020
039703 1440 DAD    B
039704 1441 POP    B
039705 1442 DCR    B --- B: 00
039706 1443 JNZ    $1439
039707 1439 PUSH   B
039708 143A LDAX   D
039709 143B MOV    M,A
039710 143C INX    D
039711 143D LXI    B,#$0020
039712 1440 DAD    B
039713 1441 POP    B
039714 1442 DCR    B --- B: 02
039715 1443 JNZ    $1439
039716 1439 PUSH   B
039717 143A LDAX   D
039718 143B MOV    M,A
039719 143C INX    D
039720 143D LXI    B,#$0020
039721 1440 DAD    B
039722 1441 POP    B
039723 1442 DCR    B --- B: 00
039724 1443 JNZ    $1439
039725 1439 PUSH   B
039726 143A LDAX   D
039727 143B MOV    M,A
039728 143C INX    D
039729 143D LXI    B,#$0020
039730 1440 DAD    B
039731 1441 POP    B
039732 1442 DCR    B --- B: 00
039733 1443 JNZ    $1439
039734 1439 PUSH   B
039735 143A LDAX   D
039736 143B MOV    M,A
039737 143C INX    D
039738 143D LXI    B,#$0020
039739 1440 DAD    B
039740 1441 POP    B
039741 1442 DCR    B --- B: 00
039742 1443 JNZ    $1439
039743 1439 PUSH   B
039744 143A LDAX   D
039745 143B MOV    M,A
039746 143C INX    D
039747 143D LXI    B,#$0020
039748 1440 DAD    B
039749 1441 POP    B
039750 1442 DCR    B --- B: 00
039751 1443 JNZ    $1439
039752 1439 PUSH   B
039753 143A LDAX   D
039754 143B MOV    M,A
039755 143C INX    D
039756 143D LXI    B,#$0020
039757 1440 DAD    B
039758 1441 POP    B
039759 1442 DCR    B --- B: 00
039760 1443 JNZ    $1439
039761 1439 PUSH   B
039762 143A LDAX   D
039763 143B MOV    M,A
039764 143C INX    D
039765 143D LXI    B,#$0020
039766 1440 DAD    B
039767 1441 POP    B
039768 1442 DCR    B --- B: 00
039769 1443 JNZ    $1439
039770 1439 PUSH   B
039771 143A LDAX   D
039772 143B MOV    M,A
039773 143C INX    D
039774 143D LXI    B,#$0020
039775 1440 DAD    B
039776 1441 POP    B
039777 1442 DCR    B --- B: 00
039778 1443 JNZ    $1439
039779 1439 PUSH   B
039780 143A LDAX   D
039781 143B MOV    M,A
039782 143C INX    D
039783 143D LXI    B,#$0020
039784 1440 DAD    B
039785 1441 POP    B
039786 1442 DCR    B --- B: 11
039787 1443 JNZ    $1439
039788 1439 PUSH   B
039789 143A LDAX   D
039790 143B MOV    M,A
039791 143C INX    D
039792 143D LXI    B,#$0020
039793 1440 DAD    B
039794 1441 POP    B
039795 1442 DCR    B --- B: 00
039796 1443 JNZ    $1439
039797 1439 PUSH   B
039798 143A LDAX   D
039799 143B MOV    M,A
039800 143C INX    D
039801 143D LXI    B,#$0020
039802 1440 DAD    B
039803 1441 POP    B
039804 1442 DCR    B --- B: 00
039805 1443 JNZ    $1439
039806 1439 PUSH   B
039807 143A LDAX   D
039808 143B MOV    M,A
039809 143C INX    D
039810 143D LXI    B,#$0020
039811 1440 DAD    B
039812 1441 POP    B
039813 1442 DCR    B --- B: 00
039814 1443 JNZ    $1439
039815 1439 PUSH   B
039816 143A LDAX   D
039817 143B MOV    M,A
039818 143C INX    D
039819 143D LXI    B,#$0020
039820 1440 DAD    B
039821 1441 POP    B
039822 1442 DCR    B --- B: 00
039823 1443 JNZ    $1439
039824 1439 PUSH   B
039825 143A LDAX   D
039826 143B MOV    M,A
039827 143C INX    D
039828 143D LXI    B,#$0020
039829 1440 DAD    B
039830 1441 POP    B
039831 1442 DCR    B --- B: 00
039832 1443 JNZ    $1439
039833 1439 PUSH   B
039834 143A LDAX   D
039835 143B MOV    M,A
039836 143C INX    D
039837 143D LXI    B,#$0020
039838 1440 DAD    B
039839 1441 POP    B
039840 1442 DCR    B --- B: 00
039841 1443 JNZ    $1439
039842 1439 PUSH   B
039843 143A LDAX   D
039844 143B MOV    M,A
039845 143C INX    D
039846 143D LXI    B,#$0020
039847 1440 DAD    B
039848 1441 POP    B
039849 1442 DCR    B --- B: 00
039850 1443 JNZ    $1439
039851 1439 PUSH   B
039852 143A LDAX   D
039853 143B MOV    M,A
039854 143C INX    D
039855 143D LXI    B,#$0020
039856 1440 DAD    B
039857 1441 POP    B
039858 1442 DCR    B --- B: 04
039859 1443 JNZ    $1439
039860 1439 PUSH   B
039861 143A LDAX   D
039862 143B MOV    M,A
039863 143C INX    D
039864 143D LXI    B,#$0020
039865 1440 DAD    B
039866 1441 POP    B
039867 1442 DCR    B --- B: 00
039868 1443 JNZ    $1439
039869 1439 PUSH   B
039870 143A LDAX   D
039871 143B MOV    M,A
039872 143C INX    D
039873 143D LXI    B,#$0020
039874 1440 DAD    B
039875 1441 POP    B
039876 1442 DCR    B --- B: 00
039877 1443 JNZ    $1439
039878 1439 PUSH   B
039879 143A LDAX   D
039880 143B MOV    M,A
039881 143C INX    D
039882 143D LXI    B,#$0020
039883 1440 DAD    B
039884 1441 POP    B
039885 1442 DCR    B --- B: 00
039886 1443 JNZ    $1439
039887 1439 PUSH   B
039888 143A LDAX   D
039889 143B MOV    M,A
039890 143C INX    D
039891 143D LXI    B,#$0020
039892 1440 DAD    B
039893 1441 POP    B
039894 1442 DCR    B --- B: 00
039895 1443 JNZ    $1439
039896 1439 PUSH   B
039897 143A LDAX   D
039898 143B MOV    M,A
039899 143C INX    D
039900 143D LXI    B,#$0020
039901 1440 DAD    B
039902 1441 POP    B
039903 1442 DCR    B --- B: 00
039904 1443 JNZ    $1439
039905 1439 PUSH   B
039906 143A LDAX   D
039907 143B MOV    M,A
039908 143C INX    D
039909 143D LXI    B,#$0020
039910 1440 DAD    B
039911 1441 POP    B
039912 1442 DCR    B --- B: 00
039913 1443 JNZ    $1439
039914 1439 PUSH   B
039915 143A LDAX   D
039916 143B MOV    M,A
039917 143C INX    D
039918 143D LXI    B,#$0020
039919 1440 DAD    B
039920 1441 POP    B
039921 1442 DCR    B --- B: 00
039922 1443 JNZ    $1439
039923 1439 PUSH   B
039924 143A LDAX   D
039925 143B MOV    M,A
039926 143C INX    D
039927 143D LXI    B,#$0020
039928 1440 DAD    B
039929 1441 POP    B
039930 1442 DCR    B --- B: 03
039931 1443 JNZ    $1439
039932 1439 PUSH   B
039933 143A LDAX   D
039934 143B MOV    M,A
039935 143C INX    D
039936 143D LXI    B,#$0020
039937 1440 DAD    B
039938 1441 POP    B
039939 1442 DCR    B --- B: 00
039940 1443 JNZ    $1439
039941 1439 PUSH   B
039942 143A LDAX   D
039943 143B MOV    M,A
039944 143C INX    D
039945 143D LXI    B,#$0020
039946 1440 DAD    B
039947 1441 POP    B
039948 1442 DCR    B --- B: 00
039949 1443 JNZ    $1439
039950 1439 PUSH   B
039951 143A LDAX   D
039952 143B MOV    M,A
039953 143C INX    D
039954 143D LXI    B,#$0020
039955 1440 DAD    B
039956 1441 POP    B
039957 1442 DCR    B --- B: 00
039958 1443 JNZ    $1439
039959 1439 PUSH   B
039960 143A LDAX   D
039961 143B MOV    M,A
039962 143C INX    D
039963 143D LXI    B,#$0020
039964 1440 DAD    B
039965 1441 POP    B
039966 1442 DCR    B --- B: 00
039967 1443 JNZ    $1439
039968 1439 PUSH   B
039969 143A LDAX   D
039970 143B MOV    M,A
039971 143C INX    D
039972 143D LXI    B,#$0020
039973 1440 DAD    B
039974 1441 POP    B
039975 1442 DCR    B --- B: 00
039976 1443 JNZ    $1439
039977 1439 PUSH   B
039978 143A LDAX   D
039979 143B MOV    M,A
039980 143C INX    D
039981 143D LXI    B,#$0020
039982 1440 DAD    B
039983 1441 POP    B
039984 1442 DCR    B --- B: 00
039985 1443 JNZ    $1439
039986 1439 PUSH   B
039987 143A LDAX   D
039988 143B MOV    M,A
039989 143C INX    D
039990 143D LXI    B,#$0020
039991 1440 DAD    B
039992 1441 POP    B
039993 1442 DCR    B --- B: 00
039994 1443 JNZ    $1439
039995 1439 PUSH   B
039996 143A LDAX   D
039997 143B MOV    M,A
039998 143C INX    D
039999 143D LXI    B,#$0020
040000 1440 DAD    B
40000****************************************************
040001 1441 POP    B
040002 1442 DCR    B --- B: 08
040003 1443 JNZ    $1439
040004 1439 PUSH   B
040005 143A LDAX   D
040006 143B MOV    M,A
040007 143C INX    D
040008 143D LXI    B,#$0020
040009 1440 DAD    B
040010 1441 POP    B
040011 1442 DCR    B --- B: 00
040012 1443 JNZ    $1439
040013 1439 PUSH   B
040014 143A LDAX   D
040015 143B MOV    M,A
040016 143C INX    D
040017 143D LXI    B,#$0020
040018 1440 DAD    B
040019 1441 POP    B
040020 1442 DCR    B --- B: 00
040021 1443 JNZ    $1439
040022 1439 PUSH   B
040023 143A LDAX   D
040024 143B MOV    M,A
040025 143C INX    D
040026 143D LXI    B,#$0020
040027 1440 DAD    B
040028 1441 POP    B
040029 1442 DCR    B --- B: 00
040030 1443 JNZ    $1439
040031 1439 PUSH   B
040032 143A LDAX   D
040033 143B MOV    M,A
040034 143C INX    D
040035 143D LXI    B,#$0020
040036 1440 DAD    B
040037 1441 POP    B
040038 1442 DCR    B --- B: 00
040039 1443 JNZ    $1439
040040 1439 PUSH   B
040041 143A LDAX   D
040042 143B MOV    M,A
040043 143C INX    D
040044 143D LXI    B,#$0020
040045 1440 DAD    B
040046 1441 POP    B
040047 1442 DCR    B --- B: 00
040048 1443 JNZ    $1439
040049 1439 PUSH   B
040050 143A LDAX   D
040051 143B MOV    M,A
040052 143C INX    D
040053 143D LXI    B,#$0020
040054 1440 DAD    B
040055 1441 POP    B
040056 1442 DCR    B --- B: 00
040057 1443 JNZ    $1439
040058 1439 PUSH   B
040059 143A LDAX   D
040060 143B MOV    M,A
040061 143C INX    D
040062 143D LXI    B,#$0020
040063 1440 DAD    B
040064 1441 POP    B
040065 1442 DCR    B --- B: 00
040066 1443 JNZ    $1439
040067 1439 PUSH   B
040068 143A LDAX   D
040069 143B MOV    M,A
040070 143C INX    D
040071 143D LXI    B,#$0020
040072 1440 DAD    B
040073 1441 POP    B
040074 1442 DCR    B --- B: 13
040075 1443 JNZ    $1439
040076 1439 PUSH   B
040077 143A LDAX   D
040078 143B MOV    M,A
040079 143C INX    D
040080 143D LXI    B,#$0020
040081 1440 DAD    B
040082 1441 POP    B
040083 1442 DCR    B --- B: 00
040084 1443 JNZ    $1439
040085 1439 PUSH   B
040086 143A LDAX   D
040087 143B MOV    M,A
040088 143C INX    D
040089 143D LXI    B,#$0020
040090 1440 DAD    B
040091 1441 POP    B
040092 1442 DCR    B --- B: 00
040093 1443 JNZ    $1439
040094 1439 PUSH   B
040095 143A LDAX   D
040096 143B MOV    M,A
040097 143C INX    D
040098 143D LXI    B,#$0020
040099 1440 DAD    B
040100 1441 POP    B
040101 1442 DCR    B --- B: 00
040102 1443 JNZ    $1439
040103 1439 PUSH   B
040104 143A LDAX   D
040105 143B MOV    M,A
040106 143C INX    D
040107 143D LXI    B,#$0020
040108 1440 DAD    B
040109 1441 POP    B
040110 1442 DCR    B --- B: 00
040111 1443 JNZ    $1439
040112 1439 PUSH   B
040113 143A LDAX   D
040114 143B MOV    M,A
040115 143C INX    D
040116 143D LXI    B,#$0020
040117 1440 DAD    B
040118 1441 POP    B
040119 1442 DCR    B --- B: 00
040120 1443 JNZ    $1439
040121 1439 PUSH   B
040122 143A LDAX   D
040123 143B MOV    M,A
040124 143C INX    D
040125 143D LXI    B,#$0020
040126 1440 DAD    B
040127 1441 POP    B
040128 1442 DCR    B --- B: 00
040129 1443 JNZ    $1439
040130 1439 PUSH   B
040131 143A LDAX   D
040132 143B MOV    M,A
040133 143C INX    D
040134 143D LXI    B,#$0020
040135 1440 DAD    B
040136 1441 POP    B
040137 1442 DCR    B --- B: 00
040138 1443 JNZ    $1439
040139 1439 PUSH   B
040140 143A LDAX   D
040141 143B MOV    M,A
040142 143C INX    D
040143 143D LXI    B,#$0020
040144 1440 DAD    B
040145 1441 POP    B
040146 1442 DCR    B --- B: 26
040147 1443 JNZ    $1439
040148 1439 PUSH   B
040149 143A LDAX   D
040150 143B MOV    M,A
040151 143C INX    D
040152 143D LXI    B,#$0020
040153 1440 DAD    B
040154 1441 POP    B
040155 1442 DCR    B --- B: 00
040156 1443 JNZ    $1439
040157 1439 PUSH   B
040158 143A LDAX   D
040159 143B MOV    M,A
040160 143C INX    D
040161 143D LXI    B,#$0020
040162 1440 DAD    B
040163 1441 POP    B
040164 1442 DCR    B --- B: 00
040165 1443 JNZ    $1439
040166 1439 PUSH   B
040167 143A LDAX   D
040168 143B MOV    M,A
040169 143C INX    D
040170 143D LXI    B,#$0020
040171 1440 DAD    B
040172 1441 POP    B
040173 1442 DCR    B --- B: 00
040174 1443 JNZ    $1439
040175 1439 PUSH   B
040176 143A LDAX   D
040177 143B MOV    M,A
040178 143C INX    D
040179 143D LXI    B,#$0020
040180 1440 DAD    B
040181 1441 POP    B
040182 1442 DCR    B --- B: 00
040183 1443 JNZ    $1439
040184 1439 PUSH   B
040185 143A LDAX   D
040186 143B MOV    M,A
040187 143C INX    D
040188 143D LXI    B,#$0020
040189 1440 DAD    B
040190 1441 POP    B
040191 1442 DCR    B --- B: 00
040192 1443 JNZ    $1439
040193 1439 PUSH   B
040194 143A LDAX   D
040195 143B MOV    M,A
040196 143C INX    D
040197 143D LXI    B,#$0020
040198 1440 DAD    B
040199 1441 POP    B
040200 1442 DCR    B --- B: 00
040201 1443 JNZ    $1439
040202 1439 PUSH   B
040203 143A LDAX   D
040204 143B MOV    M,A
040205 143C INX    D
040206 143D LXI    B,#$0020
040207 1440 DAD    B
040208 1441 POP    B
040209 1442 DCR    B --- B: 00
040210 1443 JNZ    $1439
040211 1439 PUSH   B
040212 143A LDAX   D
040213 143B MOV    M,A
040214 143C INX    D
040215 143D LXI    B,#$0020
040216 1440 DAD    B
040217 1441 POP    B
040218 1442 DCR    B --- B: 00
040219 1443 JNZ    $1439
040220 1439 PUSH   B
040221 143A LDAX   D
040222 143B MOV    M,A
040223 143C INX    D
040224 143D LXI    B,#$0020
040225 1440 DAD    B
040226 1441 POP    B
040227 1442 DCR    B --- B: 00
040228 1443 JNZ    $1439
040229 1439 PUSH   B
040230 143A LDAX   D
040231 143B MOV    M,A
040232 143C INX    D
040233 143D LXI    B,#$0020
040234 1440 DAD    B
040235 1441 POP    B
040236 1442 DCR    B --- B: 00
040237 1443 JNZ    $1439
040238 1439 PUSH   B
040239 143A LDAX   D
040240 143B MOV    M,A
040241 143C INX    D
040242 143D LXI    B,#$0020
040243 1440 DAD    B
040244 1441 POP    B
040245 1442 DCR    B --- B: 00
040246 1443 JNZ    $1439
040247 1439 PUSH   B
040248 143A LDAX   D
040249 143B MOV    M,A
040250 143C INX    D
040251 143D LXI    B,#$0020
040252 1440 DAD    B
040253 1441 POP    B
040254 1442 DCR    B --- B: 00
040255 1443 JNZ    $1439
040256 1439 PUSH   B
040257 143A LDAX   D
040258 143B MOV    M,A
040259 143C INX    D
040260 143D LXI    B,#$0020
040261 1440 DAD    B
040262 1441 POP    B
040263 1442 DCR    B --- B: 00
040264 1443 JNZ    $1439
040265 1439 PUSH   B
040266 143A LDAX   D
040267 143B MOV    M,A
040268 143C INX    D
040269 143D LXI    B,#$0020
040270 1440 DAD    B
040271 1441 POP    B
040272 1442 DCR    B --- B: 00
040273 1443 JNZ    $1439
040274 1439 PUSH   B
040275 143A LDAX   D
040276 143B MOV    M,A
040277 143C INX    D
040278 143D LXI    B,#$0020
040279 1440 DAD    B
040280 1441 POP    B
040281 1442 DCR    B --- B: 00
040282 1443 JNZ    $1439
040283 1439 PUSH   B
040284 143A LDAX   D
040285 143B MOV    M,A
040286 143C INX    D
040287 143D LXI    B,#$0020
040288 1440 DAD    B
040289 1441 POP    B
040290 1442 DCR    B --- B: 60
040291 1443 JNZ    $1439
040292 1439 PUSH   B
040293 143A LDAX   D
040294 143B MOV    M,A
040295 143C INX    D
040296 143D LXI    B,#$0020
040297 1440 DAD    B
040298 1441 POP    B
040299 1442 DCR    B --- B: 00
040300 1443 JNZ    $1439
040301 1439 PUSH   B
040302 143A LDAX   D
040303 143B MOV    M,A
040304 143C INX    D
040305 143D LXI    B,#$0020
040306 1440 DAD    B
040307 1441 POP    B
040308 1442 DCR    B --- B: 00
040309 1443 JNZ    $1439
040310 1439 PUSH   B
040311 143A LDAX   D
040312 143B MOV    M,A
040313 143C INX    D
040314 143D LXI    B,#$0020
040315 1440 DAD    B
040316 1441 POP    B
040317 1442 DCR    B --- B: 00
040318 1443 JNZ    $1439
040319 1439 PUSH   B
040320 143A LDAX   D
040321 143B MOV    M,A
040322 143C INX    D
040323 143D LXI    B,#$0020
040324 1440 DAD    B
040325 1441 POP    B
040326 1442 DCR    B --- B: 00
040327 1443 JNZ    $1439
040328 1439 PUSH   B
040329 143A LDAX   D
040330 143B MOV    M,A
040331 143C INX    D
040332 143D LXI    B,#$0020
040333 1440 DAD    B
040334 1441 POP    B
040335 1442 DCR    B --- B: 00
040336 1443 JNZ    $1439
040337 1439 PUSH   B
040338 143A LDAX   D
040339 143B MOV    M,A
040340 143C INX    D
040341 143D LXI    B,#$0020
040342 1440 DAD    B
040343 1441 POP    B
040344 1442 DCR    B --- B: 00
040345 1443 JNZ    $1439
040346 1439 PUSH   B
040347 143A LDAX   D
040348 143B MOV    M,A
040349 143C INX    D
040350 143D LXI    B,#$0020
040351 1440 DAD    B
040352 1441 POP    B
040353 1442 DCR    B --- B: 00
040354 1443 JNZ    $1439
040355 1439 PUSH   B
040356 143A LDAX   D
040357 143B MOV    M,A
040358 143C INX    D
040359 143D LXI    B,#$0020
040360 1440 DAD    B
040361 1441 POP    B
040362 1442 DCR    B --- B: 10
040363 1443 JNZ    $1439
040364 1439 PUSH   B
040365 143A LDAX   D
040366 143B MOV    M,A
040367 143C INX    D
040368 143D LXI    B,#$0020
040369 1440 DAD    B
040370 1441 POP    B
040371 1442 DCR    B --- B: 00
040372 1443 JNZ    $1439
040373 1439 PUSH   B
040374 143A LDAX   D
040375 143B MOV    M,A
040376 143C INX    D
040377 143D LXI    B,#$0020
040378 1440 DAD    B
040379 1441 POP    B
040380 1442 DCR    B --- B: 00
040381 1443 JNZ    $1439
040382 1439 PUSH   B
040383 143A LDAX   D
040384 143B MOV    M,A
040385 143C INX    D
040386 143D LXI    B,#$0020
040387 1440 DAD    B
040388 1441 POP    B
040389 1442 DCR    B --- B: 00
040390 1443 JNZ    $1439
040391 1439 PUSH   B
040392 143A LDAX   D
040393 143B MOV    M,A
040394 143C INX    D
040395 143D LXI    B,#$0020
040396 1440 DAD    B
040397 1441 POP    B
040398 1442 DCR    B --- B: 00
040399 1443 JNZ    $1439
040400 1439 PUSH   B
040401 143A LDAX   D
040402 143B MOV    M,A
040403 143C INX    D
040404 143D LXI    B,#$0020
040405 1440 DAD    B
040406 1441 POP    B
040407 1442 DCR    B --- B: 00
040408 1443 JNZ    $1439
040409 1439 PUSH   B
040410 143A LDAX   D
040411 143B MOV    M,A
040412 143C INX    D
040413 143D LXI    B,#$0020
040414 1440 DAD    B
040415 1441 POP    B
040416 1442 DCR    B --- B: 00
040417 1443 JNZ    $1439
040418 1439 PUSH   B
040419 143A LDAX   D
040420 143B MOV    M,A
040421 143C INX    D
040422 143D LXI    B,#$0020
040423 1440 DAD    B
040424 1441 POP    B
040425 1442 DCR    B --- B: 00
040426 1443 JNZ    $1439
040427 1439 PUSH   B
040428 143A LDAX   D
040429 143B MOV    M,A
040430 143C INX    D
040431 143D LXI    B,#$0020
040432 1440 DAD    B
040433 1441 POP    B
040434 1442 DCR    B --- B: 0F
040435 1443 JNZ    $1439
040436 1439 PUSH   B
040437 143A LDAX   D
040438 143B MOV    M,A
040439 143C INX    D
040440 143D LXI    B,#$0020
040441 1440 DAD    B
040442 1441 POP    B
040443 1442 DCR    B --- B: 00
040444 1443 JNZ    $1439
040445 1439 PUSH   B
040446 143A LDAX   D
040447 143B MOV    M,A
040448 143C INX    D
040449 143D LXI    B,#$0020
040450 1440 DAD    B
040451 1441 POP    B
040452 1442 DCR    B --- B: 00
040453 1443 JNZ    $1439
040454 1439 PUSH   B
040455 143A LDAX   D
040456 143B MOV    M,A
040457 143C INX    D
040458 143D LXI    B,#$0020
040459 1440 DAD    B
040460 1441 POP    B
040461 1442 DCR    B --- B: 00
040462 1443 JNZ    $1439
040463 1439 PUSH   B
040464 143A LDAX   D
040465 143B MOV    M,A
040466 143C INX    D
040467 143D LXI    B,#$0020
040468 1440 DAD    B
040469 1441 POP    B
040470 1442 DCR    B --- B: 00
040471 1443 JNZ    $1439
040472 1439 PUSH   B
040473 143A LDAX   D
040474 143B MOV    M,A
040475 143C INX    D
040476 143D LXI    B,#$0020
040477 1440 DAD    B
040478 1441 POP    B
040479 1442 DCR    B --- B: 00
040480 1443 JNZ    $1439
040481 1439 PUSH   B
040482 143A LDAX   D
040483 143B MOV    M,A
040484 143C INX    D
040485 143D LXI    B,#$0020
040486 1440 DAD    B
040487 1441 POP    B
040488 1442 DCR    B --- B: 00
040489 1443 JNZ    $1439
040490 1439 PUSH   B
040491 143A LDAX   D
040492 143B MOV    M,A
040493 143C INX    D
040494 143D LXI    B,#$0020
040495 1440 DAD    B
040496 1441 POP    B
040497 1442 DCR    B --- B: 00
040498 1443 JNZ    $1439
040499 1439 PUSH   B
040500 143A LDAX   D
040501 143B MOV    M,A
040502 143C INX    D
040503 143D LXI    B,#$0020
040504 1440 DAD    B
040505 1441 POP    B
040506 1442 DCR    B --- B: 10
040507 1443 JNZ    $1439
040508 1439 PUSH   B
040509 143A LDAX   D
040510 143B MOV    M,A
040511 143C INX    D
040512 143D LXI    B,#$0020
040513 1440 DAD    B
040514 1441 POP    B
040515 1442 DCR    B --- B: 00
040516 1443 JNZ    $1439
040517 1439 PUSH   B
040518 143A LDAX   D
040519 143B MOV    M,A
040520 143C INX    D
040521 143D LXI    B,#$0020
040522 1440 DAD    B
040523 1441 POP    B
040524 1442 DCR    B --- B: 00
040525 1443 JNZ    $1439
040526 1439 PUSH   B
040527 143A LDAX   D
040528 143B MOV    M,A
040529 143C INX    D
040530 143D LXI    B,#$0020
040531 1440 DAD    B
040532 1441 POP    B
040533 1442 DCR    B --- B: 00
040534 1443 JNZ    $1439
040535 1439 PUSH   B
040536 143A LDAX   D
040537 143B MOV    M,A
040538 143C INX    D
040539 143D LXI    B,#$0020
040540 1440 DAD    B
040541 1441 POP    B
040542 1442 DCR    B --- B: 00
040543 1443 JNZ    $1439
040544 1439 PUSH   B
040545 143A LDAX   D
040546 143B MOV    M,A
040547 143C INX    D
040548 143D LXI    B,#$0020
040549 1440 DAD    B
040550 1441 POP    B
040551 1442 DCR    B --- B: 00
040552 1443 JNZ    $1439
040553 1439 PUSH   B
040554 143A LDAX   D
040555 143B MOV    M,A
040556 143C INX    D
040557 143D LXI    B,#$0020
040558 1440 DAD    B
040559 1441 POP    B
040560 1442 DCR    B --- B: 00
040561 1443 JNZ    $1439
040562 1439 PUSH   B
040563 143A LDAX   D
040564 143B MOV    M,A
040565 143C INX    D
040566 143D LXI    B,#$0020
040567 1440 DAD    B
040568 1441 POP    B
040569 1442 DCR    B --- B: 00
040570 1443 JNZ    $1439
040571 1439 PUSH   B
040572 143A LDAX   D
040573 143B MOV    M,A
040574 143C INX    D
040575 143D LXI    B,#$0020
040576 1440 DAD    B
040577 1441 POP    B
040578 1442 DCR    B --- B: 60
040579 1443 JNZ    $1439
040580 1439 PUSH   B
040581 143A LDAX   D
040582 143B MOV    M,A
